,category,manufacturer,product,name,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
2568,반려동물용품,굿데이,건강한육포 반려견간식,Top500,2021.06.17,5,댕댕이들 간식입니다. 2마리의 댕댕이가 다 잘먹습니다.  오늘은 1마리의 댕댕이사진을 올려봅니다. 통에 담아두고 냉장실에 두고 주고있답니다.,0,78,0,0,0
2569,반려동물용품,굿데이,건강한육포 반려견간식,윤선영,2021.02.20,5,"지인분 댕댕이가 너무 이뻐서 계속 간식을 사고 있는데 
소고기랑 닭고기 보다 오리가 몸에 좋은거 같아서 구매해
보았어요~~

육포는 큰포장 봉지안에 작게 3개 봉지로  소분되어 있는 형태이고
 스틱형태로 얇지 않고 적당한두깨로 소분된 한봉지당 10개 가량의
오리 육포 스틱이 들어있어요~

우선 냄새가 역하거나 비릿한 느낌이 없어서 강아지에게 줘봤는데
너무 잘먹네요~~~
그냥 스틱째로 안주고 얼마나 질긴지 뜯김을 보려고 손으로 잘게
뜯어줘봤는데 잘 잘리지만 너무 물컹대지도 않는 적당한 씹는 
식감이 있는듯 했어요~~

그리고 적당량이 얼마인지 봉지에 적혀있어서 딱 맞게 줄수있어서
너무 좋았어요~
초롱이는 초소형견? 작고 마른 포메라 (1.9킬로) 많이주면 살쪄서
관절에 무리가 갈까봐 2/1 또는 1개까지 괜찮아서 1개주었어요~^^

******사진******
1.아이가 잘라 주는 육포를 초롱이가 맛나게 먹고있어요~
2.소분된 봉지에 들어있는 오리스틱 육포 
두깨가 적당하고 질기지않고 부드러운 편이예요~
3.양이 제법 많아서 매일 먹여도 되는 양이예요^^
4.손에서 맛있는 냄새가 베어있어서 계속 따라와요 ㅎㅎ

오리육포 스틱에 필수 아미노산도 들어있고 강아지가 좋아해서 저도
만족스러워요~
다음에 또 다른 종류의 육포도 사보려구요^^",28,640,35,0,0
2570,반려동물용품,굿데이,건강한육포 반려견간식,쿠팡실구매자,2021.04.17,5,"추천:⭐️⭐️⭐️⭐️⭐️

주의: 손으로 만져봤을때 말랑거리지는 않습니다. 딱딱한 편이지요.
이가 약한 강아지, 소형견은 잘라서 급여하는게 좋을 것 같아요!

유통기한: 넉넉




후...원래 리뷰 이런 거 안 쓰는 사람인데, 정말 너무 좋아서 작성합니다.

저희 집 강아지는 올해 7살의 중형견으로 가리는 것 없이 다 쳐드시고 그래도 모자라면 자신의 이빨로 뚜껑을 따서 간식을 먹어치우는 식탐대마왕입니다.

그런데 문제는 말캉거리거나 부드럽거나 혹은 바삭거려서 쉽게 부서지는 것들을 씹지도 않고 삼켜요.
(네, 물론 조금의 과장은 했습니다. 한 두번은 씹어요.)

그런데 이 제품은 평소보다 오래 씹더군요.

어금니를 사용해 열심히 씹어먹는 모습을 보니 치석 제거에도 좋겠다싶어 흐뭇해하며 다먹은 간식통에 고구마 오리가슴살 간식을 옮겨담았습다.
(밀봉되는 큰 비닐팩안에 3개로 소분되어있길래 통에 담는 것이 나을 듯 싶었어요. 안 그러면 비닐을 다 뜯어서 먹어버릴 것 같은 눈동자였습니다.)

간식을 옮겨담는 중에도 헥헥거리며 더 달라고 애교를 부렸지만 새벽이었고 아직 남아있는 간식이 있어 맛보기로 보여준거라 두눈 질끈감고 안된다했습니다.

그리곤 간식창고에 진열을 해두었어요.
그런데 아까까지만해도 옆에 있던 갱얼쥐가, 화장실을 가면 항상 따라오던 강아지가, 조그마한 소리먼 들려도 귀를 쫑긋 세우며 달려오던 강아지가 안 보이지뭡니까?

이 강아지...
간식창고 앞에서 아련하게 간식을 바라보고 일어서서 간식을 꺼내려해보고 아주 난리난리 이런 난리도 아닙니다.

제가 간식을 들고만 있어도 꼬리에 모터를 단 듯 흔들어 재낍니다.

편식의 편자도 모르는 강아지긴 했지만 이 정도로 좋아하는 간식은 처음이에요.

할 수 없이 하나를 더 꺼내 밥그릇에 올려준 뒤 기다리라했더니 낑낑거리며 애처롭게 쳐다보더군요. 

그리고 먹으라하니 잽싸게 입에 물어 자기자리로 가져가 열심히 씹어먹네요 ㅋㅋㅋㅋ

쿠팡에서 인기 있는 것들을 주문하려했더니 라벨갈이, 곰팡이, 플라스틱들 난리도 아니라서 한참을 찾아 이곳으로 왔습니다.

그런데 여긴 리뷰가 적더라고요.

한참을 고민했는데 그럴 필요가 없었네요 ㅋㅋㅋㅋㅋㅋ 아주 잘먹어요. MSG 좀 쳐서 7년 견생에서 최고의 간식인 듯 하네요.

떨어지자마자 또 사야겠어요.

(굉장히 만족스러워서 길게 썼습니다. 머 당연히 광고는 아니구요. 저같은 찌끄레기가 광고를 받을 리도 없지만요.)",46,1189,21,0,0
2571,반려동물용품,굿데이,건강한육포 반려견간식,가을별,2020.06.05,5,"저희 개가 두마린데

엄마강아지 아들 강아지에요

각 2kg구요

엄마강아지는 지인이1년 키우다 사정이 생겨 저희집에

왔어요 전주인이 예뻐하긴 했는데

강아지가 많은 집이여서 간식주면 막 삼켜요 ㅠ

사료는 구석에 몇알씩 물고 가서 잘씹어 먹긴 하는데

간식은 그냥 막 삼켜요 그걸 보고 자란 아즐 강아지도

막 삼켜요 간식을 넉넉히 줘봐도 못고쳐서

걍 씹어논거처럼 쪼개서 줘요

자잘한 간식은 쪼개기가 힘들어 아예 이 간식처럼 큰걸

사서 쪼개서 천천히 먹으로는 염원을 담아 노즈담요에 

숨겨줘요  두개 쪼개서 넣어두면 1시간은 노는거 같아요

쪼갤때 손 좀 아파요 

고기처럼 결이 살아있어 그거대로 자르면 되긴해요

쉽진 않아요 강아지들도 그럴꺼 같아요 

간식 잘못사면 진짜 종이에 고기향이랑 색만 입힌거 

같은것도  있거든요  

근데 이건 그런 느낌은 없어요  

여튼 양도 많고 냄새도 노즈워크하기 좋게 많이 나고

맘이 듭어요 재구매 의향있습니다",40,485,0,0,0
2572,반려동물용품,굿데이,건강한육포 반려견간식,Amore1,2021.03.21,5,"수많은 애견간식들 중 몇 안되는
믿고 먹이는 제품입니다
개인적으로 멍멍이들 간식 고를 때
오래 먹는 제품을 선호했었는데요
생각해보니 멍멍이들의 건강에 해가 되지 않는
간식이 좋은 간식인것 같습니다

사료보다는 간식을 더 좋아하는건
마치 밥보다 과자를 더 좋아하는거나 다름없겠죠
그러니 간식은 그저 사료 먹인 후  또는
교육용으로만 주는것이 좋겠다고 생각합니다

멍멍이들의 건강도 사람처럼
멀리 내다보고 챙겨줘야 할 것 같아요
이 제품도 비교적 좋은 제품이라 생각합니다",14,261,0,0,0
2573,반려동물용품,굿데이,건강한육포 반려견간식,가을별,2020.05.08,5,"강아지 간식 잘못사면
종이로 만들어서 냄새가 묻힌듯한 간식도 있고

진짜 잘사야겠드라구요 
그래서 잘 사진 않고 당근양배추고구만 
조금씨구잘라주곤 했는데

제가 노즈워킹판을 만들어서 
마른 간식이 필요해서 샀어요

노즈워킹용 작은 간식도 전에 샀었는데
저희강아지들이 작은데 (2키로) 
그런 간식을 안씹고 그냥

삼켜서 그것도 더 작게 잘라야하드라구요
그래서 어짜피 잘라서 줘야하는거 큰걸로 샀어요

딱딱해요
 많이 딱딱해서  가로로 가위로 절대 안잘려요
결대로 찢어야행
그건 잘 찢어져요
손이 좀 아프긴해요

근데 다들 통째로 주시겠죠?
울 강아지들은 ㅠㅠ 사료는 꼭꼭 씹어먹는데
긴식은 막막 삼켜서 ㅜㅜ...

노즈워크판에 숨숨해주면  엄청 킁킁킁 거리면 
열심히 일하네요 사료랑 섞어서 깔아주니 사료도 킁킁거리며 찾아먹고

한줄만 찢어도 양이 많아서 한번 놀기좋네요

양이 많아 한참 먹일꺼 같아요 ㅎㅎ",32,452,3,0,0
2574,반려동물용품,굿데이,건강한육포 반려견간식,Amore1,2020.06.14,5,"멍멍이들이 엄청 좋아하는 간식입니다
우리집 아이들 같은 경우는 대형견들이라
한 봉지 뜯으면 두 마리가 순식간에
먹어버립니다 시간 끌기용으로는 적합치 않고
칭찬할 때 예컨대  발톱깎고 난 후
목욕시키고 난 후 라든지 보상용으로 줍니다

비쥬얼도 맛있게 생겼어요
사람도 먹고 싶은 마음이 들 정도입니다
간식이란게 말 그대로 사료 잘먹고 난 후
주는건데요  우리집 멍멍이들은 무슨 간식을
밥처럼 먹으려 해서 걱정입니다

사료를 먹어야 간식을 주는 습관을 들이고 있는데요
한 마리가 사료를 안먹고 간식만 기다리고 있는데
결국은 또 한 마리가 사료를 두 마리용을
다 먹어줍니다  어쨌건 사료 다 먹었으니
간식 내놓으라는 듯..

멍멍이들하고 가끔 머리 싸움하는것도
재밌기는 한데요
건강하게 오래 같이 살려면
사료를 잘 먹어야겠죠

어쨌건 이 제품은 기호성 위생성
다 좋습니다",25,428,0,0,0
2575,반려동물용품,굿데이,건강한육포 반려견간식,김*선,2021.06.29,5,"강아지가 다이어트 중인데 간식을 먹여야한다면 추천
이거 말고 넓적한거는 수가 적음.
이걸로 사면 많이 여러번 주는척 가능함.
영리한 강아지는 속지않음.
꾸준히 먹이고 있어서 더 쓸말은 없고
장이약한 댕댕이인데 큰 트러블 없이 3년? 그정도 먹임.
한포까서 냉장보관 무조건 함.
일단 좀 딱딱해지긴하는데
그래도 안전한게 최고",8,180,1,0,0
2576,반려동물용품,굿데이,건강한육포 반려견간식,Amore1,2020.05.09,5,"11살 5살된 시베리안 허스키 두 마리를
키우는 집입니다

대형견인 만큼 간식 먹는 양도 꽤 됩니다
습관적으로 외출시 던져주는 간식의 양이
많은건지 입맛을 버려 놓은건지
사료를 안먹어서 걱정입니다

딸이 놀러와서 간식 주는 양을 보더니
기겁을 했습니다
그렇게 많이 주면 멍멍이들 수명 단축된다고..

사실 간식을 줄여야 된다고 생각은
하고 있었지만 두 녀석들의 눈을 쳐다보면서
그래 너희들이 무슨 낙이 있겠냐 하는 생각에
던져주는 간식이 아이들의 건강을 해롭게 한다는 것을
신중하게 생각하게 되었습니다

그렇다고 당장 끊기는 힘들고
일단은 양을 줄여야겠습니다
사료를 먹게 만들고 다 먹으면
검증된 간식만 급여 해야겠어요

이 제품은 다른 간식을 끊더라도
급여할 생각입니다
깨끗하게 잘 만들었고 기호성도 뛰어나며
영양가도 있을것 같아서입니다",26,413,0,0,0
2577,반려동물용품,굿데이,건강한육포 반려견간식,가을패밀리,2021.05.29,5,"잘먹어요~~ 없어서 못먹어요^^
산책갈때 갖고가두 되겠어요ㅎ
계속. 주문요~~",2,43,6,0,0
